country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Iceland,2009,national,income,2017,2009.0,0.0,0.097200670681477,0.097200670681477,0.29892237126804,0.0598205883664765,0.7109391415963501,4.20038144868522,16.58557096245456,35.65070785784627,3.22118178113324,6.97050802222906,13.00018432964643,310.0,310.0,952.0,191.0,2264.0,13378.0,52825.0,113547.0,10259.0,22201.0,41405.0,1.294990086630624,2.79297313879416,2.7424483334835053,0.5343997476251778,3.2497195977660147,5.056813878522954,6.920649935760308,10.54940777169211,4.964113959891103,5.659627504285044,6.452775867673704,401.4469268554935,865.8216730261895,2610.810813476297,102.07035179640896,7357.365169342257,67650.05606688008,365583.33285653824,1197853.604252324,50926.845114522825,125649.39022263224,267177.18480102974,60.23209705258717,76.5198120217578,40.03574209464971,53.439974762517785,32.49719597766015,25.28406939261477,23.068833119201024,26.373519429230274,26.70063829728266,24.353295369163124,23.13850109650712,0.0586248311181574,0.0744779158702065,0.11966764879672,0.0320473068350007,0.2310012015529799,1.0620136337457902,3.82610654828365,9.40233410664024,53.80396531488968,46.47935664141317,19.765109243352665,29.02307742069024,34.44889939973443,39.585073253272846,44.15833231066325,48.855535243962734,54.52576865168549,62.710540945544615,75.81092009938287,129.1563965806062,3.67354136961405,5.39422647584274,6.40266924530952,7.357278041051391,8.20726354502405,9.08028524627022,10.13415430118792,11.65537532011421,14.09021057382977,24.00499588175587,25.98,31.65,37.15,42.0,51.5,58.0,68.3,85.6,0.286564100300263,0.1432600144089482,0.2148882472401609,1.0515724304048832,4.201166935992127,3.2948421862971515,1.842841765339074,1.787913779830639
Iceland,2010,national,income,2017,2010.0,0.0,0.14938448839303,0.1938260924181,0.45093679768822,0.11768277261994,0.81264397371225,5.12948117910115,20.251517170793733,42.64383389359951,3.08830555238825,6.730196620227071,12.22967295140885,475.0,616.0,1434.0,374.0,2585.0,16314.0,64408.0,135625.0,9822.0,21405.0,38895.0,1.4572587186461672,2.367835606268163,3.076648701917915,0.6095849676822794,4.363932301096495,5.115565101594247,7.124529595148069,10.73463054745764,4.803427200690229,5.11269255311881,6.051591152824268,692.1978913569294,1458.5867334611885,4411.91423855029,227.9847779131725,11280.764998334442,83455.32906740854,458876.7021642969,1455884.2679989426,47179.26196517943,109437.18409950811,235376.6378890999,67.77947528586824,64.87220839090858,44.91457959004256,60.958496768227945,43.63932301096495,25.57782550797124,23.748431983826897,26.836576368644103,28.050331980318084,23.88506663037174,23.55944811258712,0.10122987527013,0.12564820374983,0.20251322040907,0.0716840841002174,0.3546953065276,1.31202154859607,4.80940824363627,11.44415553339776,47.763637042435576,42.81078744505255,18.4604042838355,27.114124762701124,32.134745285589126,36.667933699025056,40.839564300121445,44.88710302540678,49.56125508663104,56.03086071167035,66.76976497616768,105.17061429320516,3.8649494525373695,5.67672950420664,6.72786815983863,7.67695593751528,8.55034642019358,9.397756495286751,10.37635702712471,11.73086142118737,13.97920449752311,22.01897108458604,24.1,29.88,34.4,38.85,47.1,52.5,60.3,75.2,0.261716196123113,0.1248320787724782,0.1974485184604535,0.9195067452998308,3.772729699385433,3.120331950207469,1.7549591598599767,1.7780082987551866
Iceland,2011,national,income,2017,2011.0,0.0,0.12328396232708,0.21563163999238,0.75069940483511,0.0883826634527828,1.11132676740547,5.4014902330231,22.15958854337956,42.98285401340063,3.51090694275144,7.22338003790076,13.32729667174995,393.0,688.0,2395.0,282.0,3545.0,17232.0,70692.0,137121.0,11200.0,23044.0,42516.0,1.7606332123371378,2.3064001415539366,2.3680098880217644,0.9778284819164996,4.0459655299249855,5.897956496923114,7.184972398529301,11.302345641333456,5.472178251425116,5.639901766093323,6.249560417761528,691.9288524484951,1586.8032973891084,5671.383681812125,275.7476319004529,14342.947803584071,101633.5863549791,507920.0687968334,1549788.9366852848,61288.396415961295,129965.89629785456,265706.31072154915,81.88991685289014,63.18904497408045,34.56948741637613,97.78284819164998,40.45965529924985,29.489782484615567,23.94990799509767,28.25586410333364,31.90477227148969,26.3061286695357,24.291460397715213,0.10088189647848,0.13627634819214,0.25953068630913,0.0864374704246374,0.44960245643088,1.59293301163866,5.30718681935415,12.14514830607187,47.73556270731305,42.87899475398458,17.700050225669635,26.49665942099436,31.274088762985084,36.12012032961802,40.87329475814632,44.94881538959279,50.05466621428397,56.856343315039005,67.35307348775436,105.67851516904707,3.70793790243893,5.55071689077106,6.55152825048691,7.56671091343068,8.56244117383884,9.41621148685164,10.48582301651922,11.91068882201082,14.10962177207894,22.138319771572988,23.82,28.8,33.65,38.8,47.25,52.9,61.4,75.25,0.2683079945866343,0.1318545007913805,0.2070274323617786,0.9470171619965384,3.9150332692212526,3.159109991603694,1.7540792540792542,1.801007556675063
Iceland,2012,national,income,2017,2012.0,0.0,0.0335558172627997,0.1137558191772499,0.32726941534926,0.0335558172627997,0.75380359196174,5.29909045277188,20.97523918039276,41.32938228353816,3.18104785273908,6.68853539413462,13.181500776431628,108.0,365.0,1050.0,108.0,2418.0,16995.0,67271.0,132550.0,10202.0,21451.0,42275.0,1.4384520916545482,1.0141096628209283,2.3658878893004585,0.2925103682615391,3.375804659242818,4.945636257862509,7.021327998389081,11.01102757595151,4.77181476902574,5.36511193951836,5.930192683340455,155.3528258986912,370.1500269296389,2484.1822837654813,31.59111977224622,8162.695666049134,84051.08820237333,472331.7557796319,1459511.705192373,48682.0542736006,115087.01621460832,250698.8956882177,66.90474844904875,27.783826378655576,34.538509332853415,29.251036826153907,33.75804659242818,24.72818128931254,23.404426661296934,27.527568939878776,27.58152131635583,24.808666134318266,22.851367012729053,0.0225299418566497,0.0316201768175248,0.11307647513531,0.0098501851395771,0.25451476278231,1.31036630854671,4.90913825918291,11.37697920584234,48.729951813187256,43.251917781236166,18.42359641456868,26.87732015590494,32.17894241586882,37.04528124386002,41.3167983938892,45.59035254369617,50.78157727436225,58.07503303458355,69.43637151421916,107.57424514091736,3.78075408020061,5.51556468985291,6.603524366129291,7.602158398571379,8.47872752927863,9.35571467800191,10.42101939050549,11.91772839366267,14.24921817702852,22.075590296768095,23.84,29.46,34.65,39.55,47.95,53.75,62.7,77.75,0.2676942466276851,0.1244259808679583,0.2090884208933678,0.9393068187883168,3.90744007088168,3.261325503355705,1.7976878612716762,1.814177852348993
Iceland,2013,national,income,2017,2013.0,0.0,0.0470263443295212,0.0882093303278064,0.1687643389873,0.0470263443295212,0.37229645295803,3.77045349488627,17.3510343796034,39.78331833918752,2.47157358259104,5.37761369775986,11.77851715232946,152.0,286.0,546.0,152.0,1205.0,12207.0,56176.0,128804.0,8002.0,17411.0,38135.0,1.8306892857548789,2.395627841042879,3.1707660244249545,0.6787647497464201,3.4337148786251457,4.200700396161833,6.370617655772074,9.877239082672457,3.723594952507985,4.81419963765013,5.30389658983685,278.2647714347416,685.1495625382634,1731.238249336025,103.17224196145584,4137.6264287433005,51277.9497359475,357875.81743065204,1272227.902804543,29796.20680996889,83820.02989112643,202264.0964534283,85.14833887231995,65.63363948062683,46.28855510109423,67.87647497464201,34.33714878625146,21.003501980809165,21.235392185906917,24.69309770668114,20.8885649145061,21.60529765993249,19.835810935345823,0.039975252061973,0.0579780979091538,0.0780616470181905,0.0318664959542925,0.1277976065511699,0.7919032031965799,3.6845337697690494,9.82372887971287,49.79197113333546,44.56499247014006,20.55215100995022,28.54647902311488,33.58062859506736,38.027264595604855,42.37662102605576,46.79378200067951,52.43118357075056,59.6381333356525,69.79091696838412,106.18255120809866,4.12760341520014,5.73314901446092,6.74418542402016,7.63722819764928,8.5107337712294,9.39785691057957,10.53004779231328,11.97745981494697,14.01650012639477,21.32523553320628,25.88,31.15,35.95,40.1,49.4,55.95,63.5,77.7,0.2540291490177191,0.1101928073527376,0.2036366925856276,0.8796753346236513,3.584081023400751,3.002318392581144,1.742152466367713,1.7233384853168472
Iceland,2014,national,income,2017,2014.0,0.0,0.0,0.0531725093252652,0.12404766103858,0.0,0.5253921143656199,4.08825329167398,16.281224028566797,37.89307340365822,2.92558561920203,6.27839404505946,12.29791668138137,0.0,174.0,406.0,0.0,1720.0,13384.0,53302.0,124057.0,9578.0,20555.0,40262.0,,0.4759179153937182,2.1182511294006674,,2.514982180946858,4.6527565719062665,6.702027748661912,10.07135661399114,4.659512624168774,5.495847375444859,6.175741654016453,0.0,82.80971727850698,860.009958536671,0.0,4325.769351228596,62272.49395839347,357231.48305917723,1249422.2874618988,44628.81191428852,112967.14280226908,248647.71047401044,,13.038846997088172,30.92337415183456,,25.14982180946858,23.26378285953133,22.340092495539707,25.178391534977845,25.273590519000404,23.847952749641102,22.331830000867,0.0,0.0069299217971854,0.0383488906234378,0.0,0.13213055387917,0.95105615326241,3.6372099301657896,9.54089581916987,52.53468751540803,46.09072680695887,20.199596389777376,29.19479429602695,34.004007223222274,38.55536681430542,43.80785221324172,48.4817508056809,53.755806760753984,61.21426561401513,72.76766063138975,123.36577440566808,3.8450017207874296,5.55724144879787,6.47267716463511,7.33903038882594,8.33884320724154,9.22852178219611,10.2324405651005,11.65216136406283,13.85135499474467,23.482727363608248,26.32,31.6,36.25,41.2,50.95,56.9,65.75,81.05,0.2780041572588201,0.1360503489518612,0.2074084187437492,1.0115782377488662,3.970763325832976,3.079407294832827,1.7600434310532032,1.7496200607902734
Iceland,2015,national,income,2017,2015.0,0.0,0.0344901833305642,0.0344901833305642,0.12859948674242,0.0,0.35986723664949,2.66924965315168,13.138993477316548,31.12949313508616,2.56217138318644,6.06896477221733,12.74177663670969,114.0,114.0,425.0,0.0,1190.0,8830.0,43466.0,102981.0,8476.0,20077.0,42152.0,0.3985225285205155,1.899821212533755,3.167982476057925,,3.1157331575475413,5.280836560769075,6.27702124407617,9.500307365335209,5.282576829606948,5.585964287343912,6.144813503623035,45.43156825133877,216.5796182288481,1346.392552324618,0.0,3707.722457481574,46629.78683159093,272837.0053950148,978351.1527895852,44775.121207748496,112149.40499700372,259016.17880471816,18.53593155909375,52.04989623380151,46.247919358509854,,31.15733157547541,26.404182803845373,20.923404146920568,23.750768413338022,26.70085054677807,22.58746099215477,20.70602438800941,0.0063875465070709,0.0179365753386435,0.0594149773358725,0.0,0.11207842623465,0.7047713500232899,2.74913980517827,7.3934914740080195,56.094243197902,49.46075425904723,22.05970348863348,31.23163382668459,37.15936744801821,42.22533139634612,46.95073374133053,52.15352718303885,58.47857062500194,66.1607395699857,78.24693708430414,126.27588761567613,3.93261451283089,5.567707494777769,6.6244529437573405,7.52756949538904,8.369973648755199,9.29748298752152,10.42505741965142,11.79456853291858,13.949192042443078,22.51138092195511,28.1,34.25,39.6,44.8,55.05,62.05,70.85,87.5,0.2678797144859821,0.1242162737082105,0.2079966222058192,0.9517610811322148,3.8378249637430697,3.1138790035587185,1.771255060728745,1.7580071174377223
Iceland,2016,national,income,2017,2016.0,0.0,0.0,0.0799837617318238,0.1955293142889,0.0,0.2811670957308499,2.39317599339211,10.08365705824284,24.42546730116649,2.98767124999262,6.546583731036961,12.24772682317378,0.0,268.0,656.0,0.0,943.0,8028.0,33825.0,81933.0,10022.0,21960.0,41084.0,,0.3823515282728283,2.0528630354553004,,3.880279428400648,4.834943811437994,6.589857367108838,9.710708747487551,4.977279037699946,5.747369559401013,7.075524734765166,0.0,102.470209577118,1346.678151258677,0.0,3659.103500981811,38814.92891822421,222901.92544245644,795627.4998078977,49882.290515828856,126212.23552444624,290690.85820309207,,10.475384336241872,29.96880343730365,,38.80279428400648,24.174719057189968,21.96619122369613,24.27677186871888,23.47438332304042,21.685094223513644,22.24690486207032,0.0,0.0083693398862768,0.0586083760530862,0.0,0.1090840212671099,0.57856911268851,2.2150269293121,5.92974803025213,60.77154517321706,53.00755901875684,23.355780290277803,33.52888791910504,40.25666092225258,45.322522593031536,50.24770490627551,56.26369850281532,63.41851377892888,71.81445873109368,85.15947640987982,138.3477476785097,3.84320988115521,5.51720181271312,6.62426153679474,7.45785259595569,8.26829476904932,9.25823069702226,10.43556052395363,11.81711910177716,14.013051036821569,22.76521804475718,29.88,36.9,43.0,47.7,59.6,67.25,77.15,94.85,0.2724110527328759,0.1282018457040848,0.2141169324946377,0.9711077301622292,3.929129431953392,3.174364123159304,1.7896226415094338,1.7737617135207495
Iceland,2017,national,income,2017,2017.0,0.0,0.0,0.0179254642321559,0.0410612161018129,0.0,0.22205500770909,1.60388740255772,7.898278252831579,21.61834931289886,2.70447739612216,6.27934483330121,12.2024826347946,0.0,62.0,141.0,0.0,763.0,5508.0,27123.0,74237.0,9287.0,21563.0,41903.0,,0.2590114298222999,3.01939340823454,,2.5684288719978,4.71131120778584,6.09507895694872,8.809435784368695,4.835745165049166,5.76258244914362,7.158494893824083,0.0,16.058708648982595,425.7344705610701,0.0,1959.7112293343207,25949.902132484403,165316.82654932013,653986.0843241789,44909.5653478116,124258.56535088387,299962.41153591056,,7.0962035567753405,44.07873588663562,,25.684288719978,23.5565560389292,20.316929856495733,22.023589460921738,21.388900576912715,20.390702795810693,21.10840974706104,0.0,0.0012812015740246,0.0180987238206628,0.0,0.0570678867016401,0.3778378295353,1.60470614006329,4.761110107194081,62.97519735963063,56.52166584790352,25.39700753782923,35.658120090440185,41.780351343386734,47.85950858062133,53.5342132094974,59.177253451153774,65.71593257689902,74.43394382331152,87.25161559170226,138.94402739146665,4.03285874481588,5.662248247799591,6.63441372081661,7.59973935568815,8.50084087927206,9.396914330130947,10.43520867455436,11.819564994492,13.85491737222148,22.06329368020922,31.85,38.8,44.6,50.95,61.9,69.85,79.25,98.1,0.2613158023316,0.1170389611770614,0.200816908683726,0.9220215592324577,3.704777170565393,3.080062794348508,1.736283185840708,1.7739403453689166
India,1977,national,consumption,2017,1977.5,0.0,63.11343696846262,88.9477541091105,97.72709046908952,10.975666777283,99.1260778421062,99.89444104666303,99.96493533472044,99.98373197535024,2.6766295307540497,7.256697463836701,14.97544942364697,411757595.0,580302945.0,637580105.0,71606212.0,646707221.0,651720090.0,652180001.0,652302632.0,17462566.0,47343330.0,97701145.0,0.7438323698794683,1.8637260598332503,4.80293562429462,0.1942384359488439,7.86770188072737,17.782749205882418,29.35453964327951,39.34814355130668,0.1587232471040803,0.1753889989118982,0.2166196270671449,306278627.7047203,1081525721.1944814,3062256199.6460047,13908678.62310134,5088099618.941671,11589374912.90512,19144443693.90857,25666897602.831173,2771715.1782893124,8303499.253855641,21163985.59393305,34.59685441299853,51.06098794063699,70.11584852984846,19.423843594884392,78.6770188072737,88.9137460294121,97.84846547759837,98.3703588782667,21.92310042874038,19.37999987976777,19.94655866179972,21.83526388678446,45.41760200162782,68.52217872839692,2.13189634289821,77.98944287854145,88.81988959131428,97.81415523320632,98.35435596688156,2.3237783001546464,1.81,0.8201295450209887,1.0914995240517569,1.3177465367255652,1.5318431073070162,1.750670634884526,1.992555909808398,2.285420349993558,2.68677832578179,3.368985008253363,6.3921540596982895,3.52929341394749,4.69708975240503,5.6707067823030695,6.592036371133481,7.53372485993186,8.5746385947222,9.83493283262635,11.562111263380787,14.49787618736761,27.50758994209084,0.98,1.17,1.38,1.59,2.06,2.38,2.85,3.8,0.3333664717155239,0.1816590178725479,0.2644663335827283,1.3425457734390125,5.106188865754374,3.877551020408163,2.0994475138121547,1.846938775510204
India,1977,rural,consumption,2017,1977.5,0.0,68.6035290595451,92.03972143363475,98.50685476788928,12.556318359374998,99.46110255617202,99.9818336885146,99.999,99.999,2.2983605957031203,6.258749999999989,13.48386718749999,348992471.0,468214541.0,501113444.0,63875148.0,505967790.0,508616797.0,508704124.0,508704124.0,11691972.0,31838838.0,68593674.0,0.7602263015793194,1.9290180912114616,4.936272237054299,0.1937237949946299,8.027084695526733,17.968722622055456,29.999699991567983,39.99959998875732,0.1567021740784801,0.1665268357630874,0.1984262856328484,265313255.50735787,903194320.1572708,2473632381.231864,12374136.076403646,4061446303.5384846,9139194146.211288,15260971104.473398,20347961472.631203,1832157.4316647155,5302020.9465135485,13610787.949730488,35.35936286415439,52.84981071812225,72.06236842415035,19.372379499462998,80.27084695526734,89.84361311027727,99.99899997189328,99.9989999718933,23.074559734905293,19.61700119032525,19.47898599252988,24.257770750187728,48.64281859312055,70.98637265253456,2.4324576415825203,79.83826940256611,89.82729178665576,99.998,99.998,2.1346701581431744,1.6977807581029811,0.7612582297785933,1.0051267771079198,1.2125870154550222,1.4051927082559648,1.597869110826164,1.8055701157699784,2.049967394318016,2.375076825275161,2.9142935114296007,6.2197598932153095,3.56616326355903,4.70858119824105,5.68044206187705,6.58271584907647,7.48532088074936,8.45830963103236,9.60320444120118,11.1262005336745,13.6521958688202,29.136866271768746,0.95,1.11,1.31,1.5,1.92,2.19,2.59,3.36,0.3419565611270451,0.2076600484073144,0.2453778822090291,1.418687543788448,5.171043328059541,3.536842105263158,1.9764705882352944,1.7894736842105263
India,1977,urban,consumption,2017,1977.5,0.0,43.67802246093749,78.0019146589013,94.9666554683799,5.380019531249991,97.94006054401562,99.58506331836377,99.8443433885774,99.92968180955046,4.025310058593741,9.70044433593749,17.340517578125,62765124.0,112088404.0,136466661.0,7731064.0,140739431.0,143103293.0,143475877.0,143598508.0,5784353.0,13939495.0,24918247.0,0.6526773084581575,1.5909888505256151,4.313315897823139,0.1984904725530274,7.2947098628186655,17.12176369480074,27.067076853868425,37.04033004437608,0.1872334386145103,0.2374047423194167,0.3133030448525336,40965372.197362505,178331401.03721076,588623818.4141409,1534542.5466976983,1026653315.403187,2450180766.693833,3883472589.435173,5318936130.199979,1083024.3023501586,3309302.2185377986,7806962.657487511,30.35708411433291,43.58873563083877,62.96811529668817,19.849047255302743,72.94709862818665,85.6088184740037,90.22358951289476,92.6008251109402,20.07123530492793,20.35963866650694,22.39051308184525,13.25937403713279,34.00004828991051,59.79871297445602,1.06788260179212,71.44443247602172,85.25359618176384,90.08315044156244,92.5357098391846,2.993237949604026,2.3321115488160853,0.9933306904712484,1.3045364188871833,1.5930478988979524,1.8773084052923656,2.1744015087478474,2.5056707503129263,2.906200659927604,3.4513214884920496,4.374735404882086,8.751826270128982,3.3185824421431502,4.35827836226572,5.32215589177832,6.27183149786242,7.26437906159615,8.37110444441746,9.70922027870208,11.53039466491003,14.61539469476798,29.23865866155665,1.18,1.47,1.75,2.04,2.69,3.14,3.81,5.14,0.3574154960110818,0.2131857377057452,0.2871932424311302,1.517248144302484,5.712498177788891,4.3559322033898304,2.1872340425531918,1.9915254237288136
India,1983,national,consumption,2017,1983.0,1.0,56.262834776424285,86.39805638419031,97.31975607018263,8.084999910179121,99.04177836109456,99.93999050462908,99.999,99.999,2.77483699725019,7.9095795569534095,15.55774883505226,421649976.0,647492054.0,729342434.0,60591331.0,742247768.0,748979229.0,749421464.0,749421464.0,20795432.0,59276680.0,116594275.0,0.6807999764088428,1.740916119806692,4.628817899088997,0.1777687635589609,7.676906540349274,19.257588528370736,29.999699985407943,39.99959998054393,0.1390792135337582,0.1766549137339754,0.2380559186460622,287059293.71358913,1127229354.255345,3375993313.064336,10771245.99426174,5698166744.718851,14423533808.37836,22482419082.6252,29976558776.833603,2892212.3276547487,10471516.791836469,27755957.243996605,31.665115181806648,47.696332049498416,67.57398392830652,17.776876355896093,76.76906540349275,96.28794264185368,99.9989999513598,99.9989999513598,17.472263006753547,17.754262686831705,19.937681628648427,17.815691419340652,41.20870387690004,65.76283633991625,1.43726044734206,76.03344765227035,96.23016067373769,99.998,99.998,2.4309953779481672,1.99,0.8843065990827315,1.1755910906023843,1.4118771597996482,1.635227447205851,1.863377842663104,2.1154692544567224,2.420502459827518,2.837869294693636,3.5442858210460795,6.421446810424158,3.63763175818587,4.83584255760543,5.80781507281727,6.72657571478409,7.6650817996858995,8.702070245161229,9.95683694746674,11.67369267928795,14.57956626819078,26.41488695813174,1.05,1.3,1.53,1.75,2.26,2.61,3.11,4.12,0.3210099371980947,0.1670771338326761,0.2586824751977664,1.2573808346601518,4.837974566102669,3.923809523809524,2.07035175879397,1.8952380952380952
India,1983,rural,consumption,2017,1983.0,1.0,62.09431317137827,90.2212787654006,98.2767214323412,9.81028564453124,99.42604918128887,99.999,99.999,99.999,2.38379272460937,7.16188964843749,14.75314453125,354231178.0,514687871.0,560641981.0,55965013.0,567198584.0,570467112.0,570467112.0,570467112.0,13598890.0,40856634.0,84162679.0,0.7004303755784143,1.8094024902809531,4.779179751351635,0.1786261751440437,7.859744014070278,19.999800007529974,29.99970001129495,39.99960001505995,0.1330177255957548,0.1607774922502662,0.2137666954267224,248114277.0481241,931277515.504802,2679408803.352868,9996816.214076689,4458035675.383138,11409228150.8732,17113842226.3098,22818456301.746403,1808893.418426854,6568827.1563069625,17991177.768090006,32.57815700364717,49.57267096660146,69.76904746498738,17.862617514404377,78.59744014070277,99.99900003764986,99.99900003764984,99.99900003764986,17.89995258627386,17.308426980421167,19.177462730500405,20.22918286125961,44.72509770712461,68.56673239744138,1.75237380575781,78.14632954514883,99.998,99.998,99.998,2.201192556277189,1.857794384575021,0.8434840379802685,1.1103295632725936,1.335498384653242,1.543418293137469,1.750594757488239,1.9732271912229205,2.234476529047216,2.58103592840641,3.153600702461419,5.486260175102105,3.83194117013928,5.04421823572973,6.06715837215046,7.01173683663462,7.95293784042668,8.96435518826295,10.15120881939706,11.72562537087459,14.32678251372524,24.92403565265936,1.0,1.23,1.44,1.65,2.09,2.39,2.81,3.62,0.3005933978312851,0.149889621785557,0.2399227826813722,1.1352299545647042,4.422049714478036,3.62,1.946236559139785,1.86
India,1983,urban,consumption,2017,1983.0,1.0,37.6733642578125,74.2104643315293,94.2691609753654,2.5851684570312403,97.81680750475964,99.7518812122298,99.999,99.999,2.80485107421874,8.2358935546875,16.12005859375,67418799.0,132804183.0,168700453.0,4626318.0,175049184.0,178512117.0,178954351.0,178954351.0,5019453.0,14738637.0,28847835.0,0.5776581197399403,1.4754944785929165,4.129120564433027,0.1673965732976119,7.084472152327842,16.88572018618301,29.999700070524685,39.99960009403292,0.1691465765239882,0.2193586117918368,0.3018596956139265,38945016.66546497,195951838.75054327,696584509.7114673,774429.7801850617,1240131069.3357124,3014305657.505163,5368576856.315399,7158102475.0872,849023.2909730623,3233046.952023804,8707998.692220777,26.86781952278792,40.424506262819634,60.27913232748945,16.739657329761197,70.84472152327842,84.42860093091505,99.99900023508228,99.9990002350823,16.656745615274758,17.28110929690975,19.817132432995187,10.122011537872371,29.99921375937663,56.82463241143769,0.43274836831951,69.29804489557654,84.21911761902496,99.998,99.998,3.163556229454189,2.5387098481121595,1.1361263480669963,1.459953381865153,1.761721346569964,2.060083097242507,2.3726299906089463,2.7215743911776693,3.1435416140403314,3.716945098178837,4.682559288996759,8.580427737794706,3.59129494045065,4.61491206722455,5.56880048524984,6.51192186205565,7.4998824693509505,8.602895582631149,9.93673380853006,11.7492619969019,14.801568075193169,27.12272871241203,1.33,1.64,1.92,2.22,2.93,3.39,4.1,5.48,0.3332687467811482,0.1820426346726563,0.2766278918267842,1.3369558417549805,5.108851963933367,4.120300751879699,2.1490196078431376,1.9172932330827064
India,1987,national,consumption,2017,1987.5,2.0,50.58804052026103,83.95351352223763,96.60082171947,4.146394969192721,98.63861309967209,99.746092215017,99.91904474981372,99.9758294569502,1.7106314251411,5.78925163527444,13.2880543106815,414661110.0,688151918.0,791819639.0,33987257.0,808523050.0,817600858.0,819018519.0,819483973.0,14021740.0,47453459.0,108919802.0,0.6162489425870865,1.6354413736315967,4.484270184533514,0.1626967846458361,7.516117446895186,17.397528272627255,27.36060400513198,37.3426487002049,0.1531914410102924,0.1719630848317818,0.2240645968600222,255534470.5694876,1125432118.041138,3550733198.695791,5529617.432831686,6076954202.321909,14224234042.779305,22408841371.22866,30601702119.1872,2148010.556071657,8160243.195578483,24405071.525203448,28.66274151567844,44.80661297620813,65.46379831435787,16.269678464583613,75.16117446895187,86.98764136313628,91.20201335043993,93.35662175051226,17.980216081020238,16.14676852880581,17.532441068859335,14.49991927972308,37.61672585840894,63.23856707989171,0.67460512637301,74.13794005494178,86.76677293273865,91.12818049794724,93.33405690405864,2.6674846421601703,2.13,1.024628708990165,1.3011427405646991,1.5407987474533276,1.770353341789861,2.00688576390997,2.269948243547447,2.59030241639469,3.0325597304844734,3.7933636302624456,7.344863098845498,3.84117941222861,4.877789060149991,5.77622349947464,6.636789257598879,7.52351384593076,8.50969564236819,9.71065540717424,11.36861177213249,14.22075152864056,27.534790576704182,1.19,1.43,1.65,1.88,2.43,2.79,3.33,4.43,0.3257416429438533,0.1731078442362388,0.2531064484706218,1.3029914364266195,4.789046116822752,3.722689075630252,2.07981220657277,1.7899159663865547
